#ppt,,,,,,,,,,,,,,,,,,,,,,,,
,LOSA,SALO,SAND,LOAM,G_SALO,F_SALO,SNCL,CLLO,LOSA,SALO,SAND,LOAM,G_SALO,F_SALO,SNCL,CLLO,LOSA,SALO,SAND,LOAM,G_SALO,F_SALO,SNCL,CLLO
TIMESTEP,MEAN(mm),MEAN(mm),MEAN(mm),MEAN(mm),MEAN(mm),MEAN(mm),MEAN(mm),MEAN(mm),VARIANCE(mm/d^2),VARIANCE(mm/d^2),VARIANCE(mm/d^2),VARIANCE(mm/d^2),VARIANCE(mm/d^2),VARIANCE(mm/d^2),VARIANCE(mm/d^2),VARIANCE(mm/d^2),STD_DEV(mm/d),STD_DEV(mm/d),STD_DEV(mm/d),STD_DEV(mm/d),STD_DEV(mm/d),STD_DEV(mm/d),STD_DEV(mm/d),STD_DEV(mm/d)
2015-10-01T00:00:00Z,287.65683,287.65683,287.65683,287.65683,287.65683,287.65683,287.65683,287.65683,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-10-02T00:00:00Z,292.268,292.268,292.268,292.268,292.268,292.268,292.268,292.268,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-10-03T00:00:00Z,293.2675,293.2675,293.2675,293.2675,293.2675,293.2675,293.2675,293.2675,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-10-04T00:00:00Z,293.2788,293.2788,293.2788,293.2788,293.2788,293.2788,293.2788,293.2788,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-10-05T00:00:00Z,289.0271,289.0271,289.0271,289.0271,289.0271,289.0271,289.0271,289.0271,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-10-06T00:00:00Z,286.0161,286.0161,286.0161,286.0161,286.0161,286.0161,286.0161,286.0161,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-10-07T00:00:00Z,283.69357,283.69357,283.69357,283.69357,283.69357,283.69357,283.69357,283.69357,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-10-08T00:00:00Z,286.95557,286.95557,286.95557,286.95557,286.95557,286.95557,286.95557,286.95557,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-10-09T00:00:00Z,283.08096,283.08096,283.08096,283.08096,283.08096,283.08096,283.08096,283.08096,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-10-10T00:00:00Z,279.79724,279.79724,279.79724,279.79724,279.79724,279.79724,279.79724,279.79724,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-10-11T00:00:00Z,282.0783,282.0783,282.0783,282.0783,282.0783,282.0783,282.0783,282.0783,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-10-12T00:00:00Z,284.79,284.79,284.79,284.79,284.79,284.79,284.79,284.79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-10-13T00:00:00Z,284.9753,284.9753,284.9753,284.9753,284.9753,284.9753,284.9753,284.9753,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-10-14T00:00:00Z,283.67514,283.67514,283.67514,283.67514,283.67514,283.67514,283.67514,283.67514,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-10-15T00:00:00Z,285.00827,285.00827,285.00827,285.00827,285.00827,285.00827,285.00827,285.00827,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-10-16T00:00:00Z,284.57233,284.57233,284.57233,284.57233,284.57233,284.57233,284.57233,284.57233,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-10-17T00:00:00Z,285.76596,285.76596,285.76596,285.76596,285.76596,285.76596,285.76596,285.76596,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-10-18T00:00:00Z,286.63495,286.63495,286.63495,286.63495,286.63495,286.63495,286.63495,286.63495,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-10-19T00:00:00Z,289.5628,289.5628,289.5628,289.5628,289.5628,289.5628,289.5628,289.5628,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-10-20T00:00:00Z,282.48312,282.48312,282.48312,282.48312,282.48312,282.48312,282.48312,282.48312,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-10-21T00:00:00Z,278.58487,278.58487,278.58487,278.58487,278.58487,278.58487,278.58487,278.58487,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-10-22T00:00:00Z,276.98227,276.98227,276.98227,276.98227,276.98227,276.98227,276.98227,276.98227,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-10-23T00:00:00Z,277.599,277.599,277.599,277.599,277.599,277.599,277.599,277.599,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-10-24T00:00:00Z,272.0455,272.0455,272.0455,272.0455,272.0455,272.0455,272.0455,272.0455,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-10-25T00:00:00Z,273.55508,273.55508,273.55508,273.55508,273.55508,273.55508,273.55508,273.55508,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-10-26T00:00:00Z,275.17303,275.17303,275.17303,275.17303,275.17303,275.17303,275.17303,275.17303,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-10-27T00:00:00Z,277.87466,277.87466,277.87466,277.87466,277.87466,277.87466,277.87466,277.87466,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-10-28T00:00:00Z,282.00098,282.00098,282.00098,282.00098,282.00098,282.00098,282.00098,282.00098,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-10-29T00:00:00Z,280.42636,280.42636,280.42636,280.42636,280.42636,280.42636,280.42636,280.42636,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-10-30T00:00:00Z,282.4288,282.4288,282.4288,282.4288,282.4288,282.4288,282.4288,282.4288,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-10-31T00:00:00Z,285.98663,285.98663,285.98663,285.98663,285.98663,285.98663,285.98663,285.98663,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-11-01T00:00:00Z,281.09253,281.09253,281.09253,281.09253,281.09253,281.09253,281.09253,281.09253,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-11-02T00:00:00Z,271.7731,271.7731,271.7731,271.7731,271.7731,271.7731,271.7731,271.7731,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-11-03T00:00:00Z,270.75607,270.75607,270.75607,270.75607,270.75607,270.75607,270.75607,270.75607,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-11-04T00:00:00Z,271.12897,271.12897,271.12897,271.12897,271.12897,271.12897,271.12897,271.12897,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-11-05T00:00:00Z,274.76428,274.76428,274.76428,274.76428,274.76428,274.76428,274.76428,274.76428,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-11-06T00:00:00Z,282.34778,282.34778,282.34778,282.34778,282.34778,282.34778,282.34778,282.34778,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-11-07T00:00:00Z,283.45154,283.45154,283.45154,283.45154,283.45154,283.45154,283.45154,283.45154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-11-08T00:00:00Z,273.75317,273.75317,273.75317,273.75317,273.75317,273.75317,273.75317,273.75317,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-11-09T00:00:00Z,272.21533,272.21533,272.21533,272.21533,272.21533,272.21533,272.21533,272.21533,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-11-10T00:00:00Z,273.6015,273.6015,273.6015,273.6015,273.6015,273.6015,273.6015,273.6015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-11-11T00:00:00Z,273.39316,273.39316,273.39316,273.39316,273.39316,273.39316,273.39316,273.39316,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-11-12T00:00:00Z,272.17322,272.17322,272.17322,272.17322,272.17322,272.17322,272.17322,272.17322,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-11-13T00:00:00Z,272.63388,272.63388,272.63388,272.63388,272.63388,272.63388,272.63388,272.63388,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-11-14T00:00:00Z,271.60547,271.60547,271.60547,271.60547,271.60547,271.60547,271.60547,271.60547,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-11-15T00:00:00Z,273.35577,273.35577,273.35577,273.35577,273.35577,273.35577,273.35577,273.35577,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-11-16T00:00:00Z,273.3081,273.3081,273.3081,273.3081,273.3081,273.3081,273.3081,273.3081,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-11-17T00:00:00Z,277.66937,277.66937,277.66937,277.66937,277.66937,277.66937,277.66937,277.66937,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-11-18T00:00:00Z,276.2043,276.2043,276.2043,276.2043,276.2043,276.2043,276.2043,276.2043,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-11-19T00:00:00Z,270.9403,270.9403,270.9403,270.9403,270.9403,270.9403,270.9403,270.9403,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-11-20T00:00:00Z,270.7278,270.7278,270.7278,270.7278,270.7278,270.7278,270.7278,270.7278,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-11-21T00:00:00Z,270.04507,270.04507,270.04507,270.04507,270.04507,270.04507,270.04507,270.04507,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-11-22T00:00:00Z,278.3808,278.3808,278.3808,278.3808,278.3808,278.3808,278.3808,278.3808,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-11-23T00:00:00Z,278.27005,278.27005,278.27005,278.27005,278.27005,278.27005,278.27005,278.27005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-11-24T00:00:00Z,273.71533,273.71533,273.71533,273.71533,273.71533,273.71533,273.71533,273.71533,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-11-25T00:00:00Z,272.81152,272.81152,272.81152,272.81152,272.81152,272.81152,272.81152,272.81152,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-11-26T00:00:00Z,277.9637,277.9637,277.9637,277.9637,277.9637,277.9637,277.9637,277.9637,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-11-27T00:00:00Z,282.48187,282.48187,282.48187,282.48187,282.48187,282.48187,282.48187,282.48187,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-11-28T00:00:00Z,276.63605,276.63605,276.63605,276.63605,276.63605,276.63605,276.63605,276.63605,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-11-29T00:00:00Z,280.13416,280.13416,280.13416,280.13416,280.13416,280.13416,280.13416,280.13416,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-11-30T00:00:00Z,282.07635,282.07635,282.07635,282.07635,282.07635,282.07635,282.07635,282.07635,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-12-01T00:00:00Z,284.63437,284.63437,284.63437,284.63437,284.63437,284.63437,284.63437,284.63437,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-12-02T00:00:00Z,273.297,273.297,273.297,273.297,273.297,273.297,273.297,273.297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-12-03T00:00:00Z,271.71713,271.71713,271.71713,271.71713,271.71713,271.71713,271.71713,271.71713,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-12-04T00:00:00Z,273.40506,273.40506,273.40506,273.40506,273.40506,273.40506,273.40506,273.40506,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-12-05T00:00:00Z,268.91858,268.91858,268.91858,268.91858,268.91858,268.91858,268.91858,268.91858,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-12-06T00:00:00Z,268.3104,268.3104,268.3104,268.3104,268.3104,268.3104,268.3104,268.3104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-12-07T00:00:00Z,270.31754,270.31754,270.31754,270.31754,270.31754,270.31754,270.31754,270.31754,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-12-08T00:00:00Z,271.53406,271.53406,271.53406,271.53406,271.53406,271.53406,271.53406,271.53406,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-12-09T00:00:00Z,276.72003,276.72003,276.72003,276.72003,276.72003,276.72003,276.72003,276.72003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-12-10T00:00:00Z,279.85577,279.85577,279.85577,279.85577,279.85577,279.85577,279.85577,279.85577,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-12-11T00:00:00Z,276.89117,276.89117,276.89117,276.89117,276.89117,276.89117,276.89117,276.89117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-12-12T00:00:00Z,270.63507,270.63507,270.63507,270.63507,270.63507,270.63507,270.63507,270.63507,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-12-13T00:00:00Z,272.8067,272.8067,272.8067,272.8067,272.8067,272.8067,272.8067,272.8067,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-12-14T00:00:00Z,277.45673,277.45673,277.45673,277.45673,277.45673,277.45673,277.45673,277.45673,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-12-15T00:00:00Z,281.45496,281.45496,281.45496,281.45496,281.45496,281.45496,281.45496,281.45496,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-12-16T00:00:00Z,275.54947,275.54947,275.54947,275.54947,275.54947,275.54947,275.54947,275.54947,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-12-17T00:00:00Z,275.51514,275.51514,275.51514,275.51514,275.51514,275.51514,275.51514,275.51514,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-12-18T00:00:00Z,278.80646,278.80646,278.80646,278.80646,278.80646,278.80646,278.80646,278.80646,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-12-19T00:00:00Z,278.9896,278.9896,278.9896,278.9896,278.9896,278.9896,278.9896,278.9896,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-12-20T00:00:00Z,278.1551,278.1551,278.1551,278.1551,278.1551,278.1551,278.1551,278.1551,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-12-21T00:00:00Z,277.92374,277.92374,277.92374,277.92374,277.92374,277.92374,277.92374,277.92374,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-12-22T00:00:00Z,279.60736,279.60736,279.60736,279.60736,279.60736,279.60736,279.60736,279.60736,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-12-23T00:00:00Z,281.54193,281.54193,281.54193,281.54193,281.54193,281.54193,281.54193,281.54193,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-12-24T00:00:00Z,285.0351,285.0351,285.0351,285.0351,285.0351,285.0351,285.0351,285.0351,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-12-25T00:00:00Z,284.85068,284.85068,284.85068,284.85068,284.85068,284.85068,284.85068,284.85068,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-12-26T00:00:00Z,283.99365,283.99365,283.99365,283.99365,283.99365,283.99365,283.99365,283.99365,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-12-27T00:00:00Z,282.77063,282.77063,282.77063,282.77063,282.77063,282.77063,282.77063,282.77063,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-12-28T00:00:00Z,281.137,281.137,281.137,281.137,281.137,281.137,281.137,281.137,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-12-29T00:00:00Z,276.9017,276.9017,276.9017,276.9017,276.9017,276.9017,276.9017,276.9017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-12-30T00:00:00Z,273.85318,273.85318,273.85318,273.85318,273.85318,273.85318,273.85318,273.85318,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-12-31T00:00:00Z,268.5489,268.5489,268.5489,268.5489,268.5489,268.5489,268.5489,268.5489,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
#co2,,,,,,,,,,,,,,,,,,,,,,,,
,LOSA,SALO,SAND,LOAM,G_SALO,F_SALO,SNCL,CLLO,LOSA,SALO,SAND,LOAM,G_SALO,F_SALO,SNCL,CLLO,LOSA,SALO,SAND,LOAM,G_SALO,F_SALO,SNCL,CLLO
TIMESTEP,MEAN(ppm),MEAN(ppm),MEAN(ppm),MEAN(ppm),MEAN(ppm),MEAN(ppm),MEAN(ppm),MEAN(ppm),VARIANCE(pmm),VARIANCE(pmm),VARIANCE(pmm),VARIANCE(pmm),VARIANCE(pmm),VARIANCE(pmm),VARIANCE(pmm),VARIANCE(pmm),STD_DEV(ppm),STD_DEV(ppm),STD_DEV(ppm),STD_DEV(ppm),STD_DEV(ppm),STD_DEV(ppm),STD_DEV(ppm),STD_DEV(ppm)
2015-01-01T00:00:00Z,400,400,400,400,400,400,400,400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-01-02T00:00:00Z,400,400,400,400,400,400,400,400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-01-03T00:00:00Z,400,400,400,400,400,400,400,400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-01-04T00:00:00Z,400,400,400,400,400,400,400,400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-01-05T00:00:00Z,400,400,400,400,400,400,400,400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-01-06T00:00:00Z,400,400,400,400,400,400,400,400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-01-07T00:00:00Z,400,400,400,400,400,400,400,400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-01-08T00:00:00Z,400,400,400,400,400,400,400,400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-01-09T00:00:00Z,400,400,400,400,400,400,400,400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-01-10T00:00:00Z,400,400,400,400,400,400,400,400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-01-11T00:00:00Z,400,400,400,400,400,400,400,400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-01-12T00:00:00Z,400,400,400,400,400,400,400,400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-01-13T00:00:00Z,400,400,400,400,400,400,400,400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-01-14T00:00:00Z,400,400,400,400,400,400,400,400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-01-15T00:00:00Z,400,400,400,400,400,400,400,400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-01-16T00:00:00Z,400,400,400,400,400,400,400,400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-01-17T00:00:00Z,400,400,400,400,400,400,400,400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-01-18T00:00:00Z,400,400,400,400,400,400,400,400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-01-19T00:00:00Z,400,400,400,400,400,400,400,400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-01-20T00:00:00Z,400,400,400,400,400,400,400,400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-01-21T00:00:00Z,400,400,400,400,400,400,400,400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-01-22T00:00:00Z,400,400,400,400,400,400,400,400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-01-23T00:00:00Z,400,400,400,400,400,400,400,400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-01-24T00:00:00Z,400,400,400,400,400,400,400,400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-01-25T00:00:00Z,400,400,400,400,400,400,400,400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-01-26T00:00:00Z,400,400,400,400,400,400,400,400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-01-27T00:00:00Z,400,400,400,400,400,400,400,400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-01-28T00:00:00Z,400,400,400,400,400,400,400,400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-01-29T00:00:00Z,400,400,400,400,400,400,400,400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-01-30T00:00:00Z,400,400,400,400,400,400,400,400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-01-31T00:00:00Z,400,400,400,400,400,400,400,400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-02-01T00:00:00Z,400,400,400,400,400,400,400,400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-02-02T00:00:00Z,400,400,400,400,400,400,400,400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-02-03T00:00:00Z,400,400,400,400,400,400,400,400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-02-04T00:00:00Z,400,400,400,400,400,400,400,400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-02-05T00:00:00Z,400,400,400,400,400,400,400,400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-02-06T00:00:00Z,400,400,400,400,400,400,400,400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-02-07T00:00:00Z,400,400,400,400,400,400,400,400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-02-08T00:00:00Z,400,400,400,400,400,400,400,400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-02-09T00:00:00Z,400,400,400,400,400,400,400,400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-02-10T00:00:00Z,400,400,400,400,400,400,400,400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-02-11T00:00:00Z,400,400,400,400,400,400,400,400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-02-12T00:00:00Z,400,400,400,400,400,400,400,400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-02-13T00:00:00Z,400,400,400,400,400,400,400,400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-02-14T00:00:00Z,400,400,400,400,400,400,400,400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-02-15T00:00:00Z,400,400,400,400,400,400,400,400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-02-16T00:00:00Z,400,400,400,400,400,400,400,400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-02-17T00:00:00Z,400,400,400,400,400,400,400,400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-02-18T00:00:00Z,400,400,400,400,400,400,400,400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-02-19T00:00:00Z,400,400,400,400,400,400,400,400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-02-20T00:00:00Z,400,400,400,400,400,400,400,400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-02-21T00:00:00Z,400,400,400,400,400,400,400,400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-02-22T00:00:00Z,400,400,400,400,400,400,400,400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-02-23T00:00:00Z,400,400,400,400,400,400,400,400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-02-24T00:00:00Z,400,400,400,400,400,400,400,400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-02-25T00:00:00Z,400,400,400,400,400,400,400,400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-02-26T00:00:00Z,400,400,400,400,400,400,400,400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-02-27T00:00:00Z,400,400,400,400,400,400,400,400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-02-28T00:00:00Z,400,400,400,400,400,400,400,400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-03-01T00:00:00Z,400,400,400,400,400,400,400,400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-03-02T00:00:00Z,400,400,400,400,400,400,400,400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-03-03T00:00:00Z,400,400,400,400,400,400,400,400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-03-04T00:00:00Z,400,400,400,400,400,400,400,400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-03-05T00:00:00Z,400,400,400,400,400,400,400,400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-03-06T00:00:00Z,400,400,400,400,400,400,400,400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-03-07T00:00:00Z,400,400,400,400,400,400,400,400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-03-08T00:00:00Z,400,400,400,400,400,400,400,400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-03-09T00:00:00Z,400,400,400,400,400,400,400,400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-03-10T00:00:00Z,400,400,400,400,400,400,400,400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-03-11T00:00:00Z,400,400,400,400,400,400,400,400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-03-12T00:00:00Z,400,400,400,400,400,400,400,400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-03-13T00:00:00Z,400,400,400,400,400,400,400,400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-03-14T00:00:00Z,400,400,400,400,400,400,400,400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-03-15T00:00:00Z,400,400,400,400,400,400,400,400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-03-16T00:00:00Z,400,400,400,400,400,400,400,400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-03-17T00:00:00Z,400,400,400,400,400,400,400,400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-03-18T00:00:00Z,400,400,400,400,400,400,400,400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-03-19T00:00:00Z,400,400,400,400,400,400,400,400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-03-20T00:00:00Z,400,400,400,400,400,400,400,400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-03-21T00:00:00Z,400,400,400,400,400,400,400,400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-03-22T00:00:00Z,400,400,400,400,400,400,400,400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-03-23T00:00:00Z,400,400,400,400,400,400,400,400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
